,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
30556,False,1 sem,7,2,"Lamento que esta nota haya surgido como homenaje al creador Hermann Rorschach, cuando lo único que logra es poner en tela de juicio el test de personalidad en lo que test proyectivos se refiere de mayor complejidad. Por otro lado, una lástima que profesionales se presten a dar a conocer información que no es fidedigna, tanto por su recorte como por sus conceptos en general cuando es una técnica que lleva en principio 3 años de especialización para poder ponerla en práctica y eso sería sólo el comienzo. Por otro lado, las técnicas de evaluación, son herramientas y sólo deberían ser utilizadas c…Ver más",Ana Cecilia,sociedad,Test de Rorschach: ¿qué significa cada imagen?,https://www.infobae.com/sociedad/2018/10/13/test-de-rorschach-que-significa-cada-imagen/&sa=U&ved=0ahUKEwj88JnO9ZzeAhWFH5AKHaBoBZ0QFggTMAA&usg=AOvVaw08I6rS3nsq8MnXztm2T6h7,,
30589,False,1 sem,3,6,"Que falta de respeto!!!! en vez de dejarse la interpretación a profesionales calificados, que la mayoría realiza un postgrado de tres años además de la carrera de grado, ahora los ignorantes se van a hacer los q saben con esta nota que NADA refleja la profundidad del test. Le haría una denuncia de ética a la ""profesional"" que se prestó a esta pavada...",Pavlov Ivan,sociedad,Test de Rorschach: ¿qué significa cada imagen?,https://www.infobae.com/sociedad/2018/10/13/test-de-rorschach-que-significa-cada-imagen/&sa=U&ved=0ahUKEwj88JnO9ZzeAhWFH5AKHaBoBZ0QFggTMAA&usg=AOvVaw08I6rS3nsq8MnXztm2T6h7,,
31128,False,1 sem,6,0,"Otra mas que se da vuelta. Insufriblemente KK a muerte durante todo el proceso a punto tal de aparecer en cuanto pasquin hubiera para desmerecer a quien opine distinto, y ahora se borra olimpicamente. Ya sabemos que calidad de gente es esta individua, mejor perderla que encontrarla. Lastima que hasta ahora de todos los que dijeron que se iban del pais si Kristina perdia no se fue ninguno.",Bernardo Pablo Palacio,teleshow/infoshow,"Mercedes Morán: ""No fui kirchnerista ni cristinista, pero sí aplaudí muchas de las decisiones que tomaron""",https://www.infobae.com/teleshow/infoshow/2018/10/13/mercedes-moran-no-fui-kirchnerista-ni-cristinista-pero-si-aplaudi-muchas-de-las-decisiones-que-tomaron/&sa=U&ved=0ahUKEwijjurW9ZzeAhXBDpAKHZYFC8MQFggrMAQ&usg=AOvVaw23PKg95B-F7bxAir0z7Yz0,,
31171,True,·,·,0,"Francisco Herrada Una cosa no quita la otra. Esta nota es sobre Moran, en otra nota que hable sobre otros actores o dirigentes comentaremos de ellos. El argumento ""el otro tambien paso en rojo"" cuando te para la policia es muy de argento-trucho.",Alejandro Cardenas,teleshow/infoshow,"Mercedes Morán: ""No fui kirchnerista ni cristinista, pero sí aplaudí muchas de las decisiones que tomaron""",https://www.infobae.com/teleshow/infoshow/2018/10/13/mercedes-moran-no-fui-kirchnerista-ni-cristinista-pero-si-aplaudi-muchas-de-las-decisiones-que-tomaron/&sa=U&ved=0ahUKEwijjurW9ZzeAhXBDpAKHZYFC8MQFggrMAQ&usg=AOvVaw23PKg95B-F7bxAir0z7Yz0,,
31512,False,1 sem,3,0,"Y si vamos a empezar a hablar tonteras , la selección no gano más un mundial desde el 86, si después un par de copas america , pero desde el 86 a nivel consagración no vivimos más nada por lo tanto según esta nota de mala cálida!, entonces se puede decir que la selección ha muerto hace rato!!",Martin Busquets,deportes-2,La selección nacional ha muerto,https://www.infobae.com/deportes-2/2018/10/14/la-seleccion-nacional-ha-muerto/&sa=U&ved=0ahUKEwim6JSh95zeAhUBHZAKHXUBAXoQFggTMAA&usg=AOvVaw1Ug0kb1SXvLUyF36ieJ4Dd,,
31518,False,1 sem,5,0,"No concuerdo en absoluto con lo que pregona esta nota. En esta selección no hay cancheros ni super estrellas caducadas, sí hay hambre de gloria y sangre joven, de la que que no se lesiona y puede correrlas todas. No hay gambetas peligrosas ni jugadas de cancherito que ponen peligro abajo si salen mal, ni hay goles o jugadas estilo ""jogo bonito"", como les gustan a los pro y que terminan concretando 1 de 20. Esta selección necesitaba un cambio profundo y que la dirija alguien de quien no se espera nada, porque cuando no se espera nada es cuando la presión baja y todos pueden jugar y pensar mejor…Ver más",Luciano Fantuzzi,deportes-2,La selección nacional ha muerto,https://www.infobae.com/deportes-2/2018/10/14/la-seleccion-nacional-ha-muerto/&sa=U&ved=0ahUKEwim6JSh95zeAhUBHZAKHXUBAXoQFggTMAA&usg=AOvVaw1Ug0kb1SXvLUyF36ieJ4Dd,,
31827,False,1 sem,·,4,"Esta nota infomercial se debería llamar: ""Instalando otro candidato de la derecha""",Edgardo Genini,politica,"""Veo a un presidente muy condicionado por Elisa Carrió"" y otras 13 definiciones de Juan Manuel Urtubey",https://www.infobae.com/politica/2018/10/14/veo-a-un-presidente-muy-condicionado-por-elisa-carrio-y-otras-13-frases-de-juan-manuel-urtubey/&sa=U&ved=0ahUKEwiKm5Gx95zeAhXKHZAKHaV-AhoQFggfMAI&usg=AOvVaw0n9EcQ5Zq9BU6yr3KKDu6m,,
31888,False,1 sem,4,0,jaja q risa este diario años q viene haciendo la infomassa no se cansan con este traidor no va a ser presesidente diario nunca!,Marcos Rodriguez,politica,Sergio Massa participará de un seminario en Washington y dará una charla en la universidad de Georgetown,https://www.infobae.com/politica/2018/10/14/sergio-massa-participara-de-un-seminario-en-washington-y-dara-una-charla-en-la-universidad-de-georgetown/&sa=U&ved=0ahUKEwiKm5Gx95zeAhXKHZAKHaV-AhoQFgglMAM&usg=AOvVaw3Tz8aCYy0fZKeV43fX9QkU,,
32562,False,1 sem,5,1,"Periodista estupido con carnet: las cosas claras: hablando de seres humanos, un desquiciado con corte de periodistas genuflexos tratando de vampirizar fama ajena para poder seguir trasendiendo y con ello lucrar estafando a crédulos circunstanciales por todo el mundo. Verguenza me dá cuando alguien me dice que nos representa como pais, pero con periodistas como este, debo resignarme ante lo incontrastable.",Cesar Luis Jaular,deportes-2,"Diego querido, haremos de cuenta que no dijiste nada sobre Messi",https://www.infobae.com/deportes-2/2018/10/15/diego-querido-haremos-de-cuenta-que-no-dijiste-nada-sobre-messi/&sa=U&ved=0ahUKEwjVy7DJ95zeAhUIvJAKHV6rB_YQFggTMAA&usg=AOvVaw0qNRN6Rx-vwsNyhCvN8AM9,,
33525,False,·,·,0,"Es una más... es más, hasta comete el delito de apología del delito.. presenta esta nota como parte del negocio del narcotraficante",Adrian Tortorelli,sociedad,"Macarena Curia, abogada de narcotraficantes: ""¿Mi único límite? No defiendo a argentinos""",https://www.infobae.com/sociedad/2018/10/15/macarena-curia-abogada-de-narcotraficantes-mi-unico-limite-no-defiendo-a-argentinos/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggTMAA&usg=AOvVaw3Hy-1tSUZjQPP5uttMzeaq,,
33526,False,1 sem,8,2,"A veces pienso que los abogados, siendo carroñeros como son y defendiendo por plata cualquier delito no son mucho mejores que los propios delincuentes, hasta que aparece una profesional como la de esta nota y me doy cuenta que estaba equivocado.
Los abogados son mucho peores que los delincuentes.",Omar Cusce,sociedad,"Macarena Curia, abogada de narcotraficantes: ""¿Mi único límite? No defiendo a argentinos""",https://www.infobae.com/sociedad/2018/10/15/macarena-curia-abogada-de-narcotraficantes-mi-unico-limite-no-defiendo-a-argentinos/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggTMAA&usg=AOvVaw3Hy-1tSUZjQPP5uttMzeaq,,
33576,False,1 sem,6,0,"QUISIERA SABER QUE OPINA EL COLEGIO DE ABOGADOS, SI ES QUE LEEN ESTA PUBLICACION. Y LOS OTROS COLEGAS QUE OPINAN, SERIA BUENO. INFORMAR A LA SOCIEDAD Y LA PROPIA VIDAL, GOBERNADORA QUE OPINE SOBRE ESTO.-",Antonio Lafalla Videla,sociedad,"Macarena Curia, abogada de narcotraficantes: ""¿Mi único límite? No defiendo a argentinos""",https://www.infobae.com/sociedad/2018/10/15/macarena-curia-abogada-de-narcotraficantes-mi-unico-limite-no-defiendo-a-argentinos/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggTMAA&usg=AOvVaw3Hy-1tSUZjQPP5uttMzeaq,,
33894,False,1 sem,11,0,Fue un placer encontrar esta nota y también leerla. Gracias! Espero que sigan el tema en televisión durante la semana.,Alicia Bruno Pérez,sociedad,12 de Octubre: polémica en Sevilla por la conferencia de un profesor argentino,https://www.infobae.com/sociedad/2018/10/15/12-de-octubre-polemica-en-sevilla-por-la-conferencia-de-un-profesor-argentino/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggfMAI&usg=AOvVaw3PW-cKiuqA0Tfki99H1-_w,,
34575,True,1 sem,·,0,Gabriel Bertorello No lo encuentran no es lo mismo queno estå. Y una teoría es una explicación racional basada en PRUEBAS objetivas lo de esta nota se llema ficción especulativa.,Cintia Ross,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,,
34840,False,1 sem,9,3,Vuelvo a reiterarle al Sr Periodista que la peor tragedia de la Armada en tiempo de paz fue el hundimiento del Rastreador ARA Fournier donde murieron sus 77 tripulantes.,Gus Mar,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,,
34872,False,1 sem,2,0,Solo el periodista y los familiares pueden pensar que los restos van a estar donde implosiono el submarino...Las corrientes marinas lo llevaron vaya a saber donde.,Emanuel Giannattasio,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggTMAA&usg=AOvVaw2tmF6Ewv_kLWsrgKz4FiWD,,
35066,True,1 sem,·,0,Gabriel Bertorello No lo encuentran no es lo mismo queno estå. Y una teoría es una explicación racional basada en PRUEBAS objetivas lo de esta nota se llema ficción especulativa.,Cintia Ross,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,,
35331,False,1 sem,9,3,Vuelvo a reiterarle al Sr Periodista que la peor tragedia de la Armada en tiempo de paz fue el hundimiento del Rastreador ARA Fournier donde murieron sus 77 tripulantes.,Gus Mar,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,,
35363,False,1 sem,2,0,Solo el periodista y los familiares pueden pensar que los restos van a estar donde implosiono el submarino...Las corrientes marinas lo llevaron vaya a saber donde.,Emanuel Giannattasio,politica,El misterio del ARA San Juan: el submarino no se encuentra en la zona donde se produjo la presunta implosión,https://www.infobae.com/politica/2018/10/16/el-misterio-del-ara-san-juan/%252364624F5NT5HPHH6RAJIYHX5GLY/&sa=U&ved=0ahUKEwjEwuP395zeAhUCDZAKHaOaC30QFggZMAE&usg=AOvVaw1JLQLth5HhPU_wE88oMsNJ,,
36446,False,1 sem,·,8,Señor periodista las duplas MESSI HIGUAÍN -¶MESSI AGÜERO nunca encendieron las alarmas???,Alberto Langeneker,deportes-2,"El dato que enciende las alarmas en la ""renovación"" de la Selección",https://www.infobae.com/deportes-2/2018/10/17/el-dato-que-enciende-las-alarmas-en-la-renovacion-de-la-seleccion/&sa=U&ved=0ahUKEwjhq8mO-JzeAhXDkpAKHcaXBC8QFggZMAE&usg=AOvVaw2Jgrtl0T4VbBcfB3KS7oJD,,
37718,False,·,·,0,"Leer esta nota es sumergirse, no muy profundo por supuesto y sin riesgo de vida, en la laguna de la política de segundo o tercer nivel, donde nadan estos especímenes sin más orientación que lograr mantenerse en una banca mientras intentan algún cargo de importancia. Es la realidad argentina y en toda la familia política. Hoy son hermanos, mañana no se saludan, pasado se cambian de barrio para no encontrarse y un día, mágicamente se reencuentran porque no tienen otra. De la Argentina ni hablan, tan poco le importan a estos personajes irrecuperables ... aunque Donda sea una recuperada. Pero de ser recuperada y personaje en la política por los DDHH, a Presidente ... hay una diferencia. Salvo que Victoria se diga ""si Cristina lo fue, ¿porqué yo no?"" y no se percata que le falta un Néstor.",Eduardo Buffa,politica,Victoria Donda lanza un nuevo partido y sueña con una candidatura presidencial,https://www.infobae.com/politica/2018/10/17/victoria-donda-lanza-un-nuevo-partido-y-suena-con-una-candidatura-presidencial/&sa=U&ved=0ahUKEwi82--a-JzeAhVCgJAKHZ7VC7oQFgglMAM&usg=AOvVaw0r5bLdR2FCQhkcjaSXjqdE,,
39520,True,5 d,·,0,"Cynthia Garcìa hace casi 100 años en europa. ya fue, cynthia garcia tenias que llamarte, igual que la periodista inutil victima de todo",Mauro Diaz,sociedad,Fuerte repudio al chiste antisemita de un conductor del Canal de la Ciudad,https://www.infobae.com/sociedad/2018/10/18/fuerte-repudio-al-chiste-antisemita-de-un-conductor-del-canal-de-la-ciudad/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggkMAM&usg=AOvVaw00VWy-k6OARNlBHuTRRORR,,
39594,True,4 d,·,0,"y que provecho se le peude sacar a esta nota ? esta bien, muestra lo que paso en un vuelo y lo que piensa todo aquel que le agarra semenjante turbulencia, a rezar.",Claudio Alberto Albert,sociedad,"Hubo 15 heridos por una fuerte turbulencia en un vuelo de Aerolíneas Argentinas: ""No sabíamos si llegábamos""",https://www.infobae.com/sociedad/2018/10/18/hubo-15-heridos-por-una-fuerte-turbulencia-en-un-vuelo-de-aerolineas-argentinas/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggqMAQ&usg=AOvVaw2gZIPIOk2f2Kyy1JRu-Sit,,
40049,False,6 d,1,1,"Mira que hay jovenes productivos en el pais eh!! profesionales, operarios, albañiles, barrenderos, todos haciendo algo, y en este diario le hacen una pagina al pavote este, vende algo?",Marta Srl,teleshow/infoshow,"Quema de billetes, high society y ""barats"", el nuevo y polémico video de Alexander Caniggia",https://www.infobae.com/teleshow/infoshow/2018/10/18/quema-de-billetes-high-society-y-barats-el-nuevo-y-polemico-video-de-alexander-caniggia/&sa=U&ved=0ahUKEwiulJPD-JzeAhWDGZAKHZLXBCEQFgglMAM&usg=AOvVaw1AwtiOj7xbVZnX1gl_ZflP,,
40596,False,4 d,·,0,"El tipo dice ""En base a ese escenario, existe una chance de que el Presidente sea reelecto."", los que no leen la nota y el periodista que la escribe afirman ""Mauricio Macri va a ser reelecto el año que viene"".",Alejandro Menegaz,economia,"Gabriel Martino: ""Mauricio Macri va a ser reelecto el año que viene""",https://www.infobae.com/economia/2018/10/19/gabriel-martino-mauricio-macri-va-a-ser-reelecto-el-ano-que-viene/&sa=U&ved=0ahUKEwii5cjz-JzeAhWBF5AKHQxlBIkQFggfMAI&usg=AOvVaw2LzQimghP6dTY27kCBJZAt,,
42424,False,2 d,·,6,"si no les gusta por que publican sus comentarios aca..nos dan la oportunidad de expresarnos libremente y sin pagar ni suscribirse, aprovechen para reclamar de buenas maneras ..",Lily Calvo,sociedad,"Daniel Hadad, en la asamblea de la SIP: ""Siempre va a hacer falta buen periodismo""",https://www.infobae.com/sociedad/2018/10/20/daniel-hadad-en-la-asamblea-de-la-sip-siempre-va-a-hacer-falta-buen-periodismo/&sa=U&ved=0ahUKEwiJm7-m-ZzeAhWCI5AKHdpdCSkQFggrMAQ&usg=AOvVaw3sF39O43561hVRft_mRCXy,,
42427,True,2 d,·,0,"Si cierran los comentarios este pasquin se viene abajo
Y lo saben

La prueba es que ODIAN facebook pero siguen utilizando la interfaz de esa plataforma para comentar",Gaston Maqueda,sociedad,"Daniel Hadad, en la asamblea de la SIP: ""Siempre va a hacer falta buen periodismo""",https://www.infobae.com/sociedad/2018/10/20/daniel-hadad-en-la-asamblea-de-la-sip-siempre-va-a-hacer-falta-buen-periodismo/&sa=U&ved=0ahUKEwiJm7-m-ZzeAhWCI5AKHdpdCSkQFggrMAQ&usg=AOvVaw3sF39O43561hVRft_mRCXy,,
42586,False,2 d,4,0,"Decapitan mujeres todos los dias, matan al pueblo Yemeni de hambre, ayudaron a crear al estado islamico y no es hasta que matan a un periodista para que les digan Regimen, hipocritas.",David Correal,america/mundo,Arabia secreta: cómo es por dentro el régimen que descuartizó a un periodista en un consulado,https://www.infobae.com/america/mundo/2018/10/21/arabia-secreta-como-es-por-dentro-el-regimen-que-descuartizo-a-un-periodista-en-un-consulado/&sa=U&ved=0ahUKEwj3quXY-ZzeAhVMIpAKHRkwDZ8QFgglMAM&usg=AOvVaw3K46c_pdlza_GglIOImLFK,,
42956,False,2 d,5,0,Esta nota la pago duran barba. Buena inversion.,Nenu Balbuena,politica,"Hilda ""Chiche"" Duhalde: ""Mi sueño es ser gobernadora de la provincia de Buenos Aires""",https://www.infobae.com/politica/2018/10/21/hilda-chiche-duhalde-mi-sueno-es-ser-gobernadora-de-la-provincia-de-buenos-aires/&sa=U&ved=0ahUKEwjy1JHL-ZzeAhUBgZAKHVZpCHgQFggrMAQ&usg=AOvVaw3FKTOUydUY_YqI3wt150kh,,
43023,True,3 d,·,0,"Gustavo Rivadero de habla señor?? esta nota es sobre chiche la ""manzanera"" duhalde, tome la pastilla esa... para no ""mezclar"" las cosas, le dicen la del aleman, a la enfermedad, no vaya a creer que a chiche o a este gobierno o a trump",Carlos Mercado,politica,"Hilda ""Chiche"" Duhalde: ""Mi sueño es ser gobernadora de la provincia de Buenos Aires""",https://www.infobae.com/politica/2018/10/21/hilda-chiche-duhalde-mi-sueno-es-ser-gobernadora-de-la-provincia-de-buenos-aires/&sa=U&ved=0ahUKEwjy1JHL-ZzeAhUBgZAKHVZpCHgQFggrMAQ&usg=AOvVaw3FKTOUydUY_YqI3wt150kh,,
44178,True,1 d,3,0,Laje además de periodista es piloto comercial.,Mariano Dupont,sociedad,Tres pilotos explicaron cómo enfrentar una turbulencia como la que sufrió el vuelo de Aerolíneas Argentinas,https://www.infobae.com/sociedad/2018/10/22/tres-pilotos-explicaron-como-enfrentar-una-turbulencia-como-la-que-sufrio-el-vuelo-de-aerolineas-argentinas/,,
44179,True,1 d,3,0,Laje además de periodista es piloto comercial.,Mariano Dupont,sociedad,Tres pilotos explicaron cómo enfrentar una turbulencia como la que sufrió el vuelo de Aerolíneas Argentinas,https://www.infobae.com/sociedad/2018/10/22/tres-pilotos-explicaron-como-enfrentar-una-turbulencia-como-la-que-sufrio-el-vuelo-de-aerolineas-argentinas/,,
44182,True,1 d,2,0,Laje además de periodista es piloto comercial.,Mariano Dupont,sociedad,Tres pilotos explicaron cómo enfrentar una turbulencia como la que sufrió el vuelo de Aerolíneas Argentinas,https://www.infobae.com/sociedad/2018/10/22/tres-pilotos-explicaron-como-enfrentar-una-turbulencia-como-la-que-sufrio-el-vuelo-de-aerolineas-argentinas/,,
44183,True,1 d,2,0,Laje además de periodista es piloto comercial.,Mariano Dupont,sociedad,Tres pilotos explicaron cómo enfrentar una turbulencia como la que sufrió el vuelo de Aerolíneas Argentinas,https://www.infobae.com/sociedad/2018/10/22/tres-pilotos-explicaron-como-enfrentar-una-turbulencia-como-la-que-sufrio-el-vuelo-de-aerolineas-argentinas/,,
